1639171840,36.542202,-119.392860
1639171843,36.542080,-119.392738
1639171846,36.542080,-119.392738
1639171849,36.541733,-119.392914
1639171852,36.541733,-119.392914
1639171855,36.541733,-119.392914
1639171858,36.541733,-119.392914
1639171861,36.541733,-119.392914
1639171864,36.541733,-119.392914
1639171867,36.541733,-119.392914
1639171870,36.541733,-119.392914
1639171873,36.541733,-119.392914
1639171876,36.541733,-119.392914
1639171879,36.541733,-119.392914
1639171882,36.541733,-119.392914
1639171885,36.541733,-119.392914
1639171888,36.541733,-119.392914
1639171891,36.541733,-119.392914
1639171894,36.541733,-119.392914
1639171897,36.541733,-119.392914
1639171900,36.541733,-119.392914
1639171903,36.541733,-119.392914
1639171906,36.541733,-119.392914
1639171909,36.541733,-119.392914
1639171912,36.541733,-119.392914
1639171915,36.541733,-119.392914
1639171918,36.541733,-119.392914
1639171921,36.541733,-119.392914
1639171924,36.541733,-119.392914
1639171927,36.541733,-119.392914
1639171930,36.541733,-119.392914
1639171933,36.541733,-119.392914
1639171936,36.541733,-119.392914
1639171939,36.541733,-119.392914
1639171942,36.541733,-119.392914
1639171945,36.541733,-119.392914
1639171948,36.541733,-119.392914
1639171951,36.541733,-119.392914
1639171954,36.541733,-119.392914
1639171957,36.541733,-119.392914
1639171960,36.541733,-119.392914
1639171963,36.541733,-119.392914
1639171966,36.541733,-119.392914
1639171969,36.541733,-119.392914
1639171972,36.541733,-119.392914
1639171975,36.541733,-119.392914
1639171978,36.541733,-119.392914
1639171981,36.541733,-119.392914
1639171984,36.541733,-119.392914
1639171987,36.541733,-119.392914
1639171990,36.541733,-119.392914
1639171993,36.541733,-119.392914
1639171996,36.541733,-119.392914
1639171999,36.541733,-119.392914
1639172002,36.541733,-119.392914
1639172005,36.541676,-119.392845
1639172008,36.541714,-119.392929
1639172011,36.541821,-119.393097
1639172014,36.541969,-119.393257
1639172017,36.542065,-119.393417
1639172020,36.542004,-119.393631
1639172023,36.541870,-119.393822
1639172026,36.541824,-119.393883
1639172029,36.541832,-119.393875
1639172032,36.541836,-119.393875
1639172035,36.541794,-119.393929
1639172038,36.541698,-119.394051
1639172041,36.541557,-119.394249
1639172044,36.541424,-119.394447
1639172047,36.541367,-119.394531
1639172050,36.541363,-119.394539
1639172053,36.541351,-119.394615
1639172056,36.541389,-119.394760
1639172059,36.541393,-119.394836
1639172062,36.541393,-119.394836
1639172066,36.541397,-119.394836
1639172068,36.541397,-119.394836
1639172071,36.541397,-119.394836
1639172075,36.541397,-119.394836
1639172078,36.541397,-119.394836
1639172080,36.541397,-119.394836
1639172083,36.541397,-119.394836
1639172087,36.541397,-119.394836
1639172089,36.541397,-119.394836
1639172093,36.541397,-119.394829
1639172096,36.541397,-119.394829
1639172099,36.541397,-119.394829
1639172102,36.541397,-119.394829
1639172105,36.541397,-119.394829
1639172108,36.541397,-119.394829
1639172111,36.541397,-119.394829
1639172114,36.541397,-119.394829
1639172117,36.541397,-119.394829
1639172120,36.541393,-119.395042
1639172123,36.541389,-119.395180
1639172126,36.541389,-119.395180
1639172129,36.541401,-119.395645
1639172132,36.541401,-119.395645
1639172135,36.541775,-119.396362
1639172138,36.541775,-119.396362
1639172141,36.542297,-119.397057
1639172144,36.542297,-119.397057
1639172147,36.542389,-119.398010
1639172150,36.542389,-119.398010
1639172153,36.542381,-119.399101
1639172156,36.542381,-119.399101
1639172159,36.542381,-119.400223
1639172162,36.542381,-119.400223
1639172165,36.542377,-119.400780
1639172168,36.542370,-119.401886
1639172171,36.542370,-119.401886
1639172174,36.542370,-119.402420
1639172177,36.542370,-119.403343
1639172180,36.542370,-119.403343
1639172183,36.542374,-119.403893
1639172186,36.542374,-119.403893
1639172189,36.542412,-119.404015
1639172192,36.542412,-119.404015
1639172195,36.542767,-119.403984
1639172198,36.542767,-119.403984
1639172201,36.543377,-119.403946
1639172204,36.543377,-119.403946
1639172207,36.543541,-119.403961
1639172210,36.543541,-119.403961
1639172213,36.543537,-119.403961
