1639173770,36.541817,-119.393021
1639173773,36.541817,-119.393021
1639173776,36.541805,-119.393021
1639173779,36.541805,-119.393021
1639173782,36.541805,-119.393021
1639173785,36.541805,-119.393021
1639173788,36.541805,-119.393021
1639173791,36.541805,-119.393021
1639173794,36.541805,-119.393021
1639173797,36.541805,-119.393021
1639173800,36.541805,-119.393021
1639173803,36.541805,-119.393021
1639173806,36.542507,-119.393631
1639173809,36.542419,-119.393539
1639173812,36.542435,-119.393547
1639173815,36.542435,-119.393547
1639173818,36.542435,-119.393547
1639173821,36.542435,-119.393547
1639173824,36.542137,-119.394287
1639173827,36.542137,-119.394287
1639173830,36.542137,-119.394287
1639173833,36.542137,-119.394287
1639173836,36.541950,-119.394730
1639173839,36.541924,-119.394791
1639173842,36.541943,-119.394867
1639173845,36.541943,-119.394867
1639173848,36.541943,-119.394867
1639173851,36.541943,-119.394867
1639173854,36.541908,-119.394882
1639173857,36.541908,-119.394768
1639173860,36.541924,-119.394745
1639173863,36.541924,-119.394745
1639173866,36.541924,-119.394745
1639173869,36.541924,-119.394745
1639173872,36.541969,-119.394798
1639173875,36.541965,-119.394760
1639173878,36.541950,-119.394714
1639173881,36.541950,-119.394714
1639173884,36.541950,-119.394714
1639173887,36.541950,-119.394714
1639173890,36.542000,-119.394806
1639173893,36.541988,-119.394753
1639173896,36.541931,-119.394814
1639173899,36.541931,-119.394814
1639173902,36.541931,-119.394814
1639173905,36.541931,-119.394814
1639173908,36.541908,-119.395012
1639173911,36.541706,-119.395218
1639173914,36.541794,-119.395485
1639173917,36.541794,-119.395485
1639173920,36.541794,-119.395485
1639173923,36.541794,-119.395485
1639173926,36.541794,-119.395485
1639173929,36.542797,-119.401848
1639173932,36.542797,-119.401848
1639173935,36.542797,-119.401848
1639173938,36.542797,-119.401848
1639173941,36.542797,-119.401848
1639173944,36.542797,-119.401848
1639173947,36.542797,-119.401848
1639173950,36.542797,-119.401848
1639173953,36.542797,-119.401848
1639173956,36.542797,-119.401848
1639173959,36.542797,-119.401848
1639173962,36.542801,-119.402321
1639173965,36.542839,-119.402908
1639173968,36.542843,-119.403168
1639173971,36.542843,-119.403168
1639173974,36.542843,-119.403168
1639173977,36.542843,-119.403168
1639173980,36.542843,-119.403168
1639173983,36.543125,-119.403358
1639173986,36.542908,-119.403297
1639173989,36.542919,-119.403297
1639173992,36.542919,-119.403297
1639173995,36.542919,-119.403297
1639173998,36.542919,-119.403297
1639174001,36.543697,-119.403671
1639174004,36.543697,-119.403671
1639174007,36.545067,-119.404030
1639174010,36.545044,-119.404076
1639174013,36.545044,-119.404076
1639174016,36.545044,-119.404076
1639174019,36.545044,-119.404076
1639174022,36.545044,-119.404076
1639174025,36.545044,-119.404076
1639174028,36.545044,-119.404076
1639174031,36.545044,-119.404076
1639174034,36.545044,-119.404076
1639174037,36.545044,-119.404076
1639174040,36.545044,-119.404076
1639174043,36.546150,-119.403816
1639174046,36.546074,-119.403893
1639174049,36.546051,-119.403862
1639174052,36.546051,-119.403862
1639174055,36.546051,-119.403862
1639174058,36.546051,-119.403862
1639174061,36.546188,-119.404259
1639174064,36.546246,-119.404816
1639174067,36.546162,-119.405144
1639174070,36.546162,-119.405144
1639174073,36.546112,-119.406380
1639174076,36.546112,-119.406380
1639174079,36.546112,-119.406380
1639174082,36.546112,-119.406380
1639174085,36.546112,-119.406380
1639174088,36.546112,-119.406380
1639174091,36.546112,-119.406380
1639174094,36.546112,-119.406380
1639174097,36.546112,-119.406380
1639174100,36.546112,-119.406380
1639174103,36.546112,-119.406380
1639174106,36.546112,-119.406380
1639174109,36.545914,-119.412689
1639174112,36.545864,-119.412750
1639174116,36.545959,-119.413071
1639174119,36.545959,-119.413071
1639174122,36.545959,-119.413071
1639174125,36.545959,-119.413071
1639174128,36.546803,-119.412682
1639174131,36.547024,-119.412613
1639174134,36.547142,-119.412582
1639174137,36.547142,-119.412582
1639174140,36.547142,-119.412582
1639174143,36.547142,-119.412582
1639174146,36.547215,-119.412575
1639174149,36.547123,-119.412651
1639174152,36.547176,-119.412437
1639174155,36.547176,-119.412437
1639174158,36.547176,-119.412437
1639174161,36.547176,-119.412437
1639174164,36.547729,-119.412582
1639174167,36.547920,-119.412636
1639174170,36.548168,-119.412643
1639174173,36.548168,-119.412643
1639174176,36.548168,-119.412643
1639174179,36.549244,-119.412750
1639174182,36.549244,-119.412750
1639174185,36.549244,-119.412750
1639174188,36.549244,-119.412750
1639174191,36.549244,-119.412750
1639174194,36.549244,-119.412750
1639174197,36.549244,-119.412750
1639174200,36.549286,-119.411293
1639174203,36.549286,-119.411293
1639174206,36.549286,-119.411293
1639174209,36.549286,-119.411293
1639174212,36.549286,-119.411293
1639174215,36.549286,-119.411293
1639174218,36.549286,-119.411293
1639174221,36.549286,-119.411293
1639174224,36.549286,-119.411293
1639174227,36.549286,-119.411293
1639174230,36.549286,-119.411293
1639174233,36.550053,-119.410210
1639174236,36.549992,-119.410225
1639174239,36.550007,-119.410233
1639174242,36.550007,-119.410233
1639174245,36.550007,-119.410233
1639174248,36.550007,-119.410233
1639174251,36.550007,-119.410233
1639174254,36.549862,-119.408539
1639174257,36.549862,-119.408539
1639174260,36.550011,-119.407730
1639174263,36.550011,-119.407730
1639174266,36.550011,-119.407730
1639174269,36.550011,-119.407730
1639174272,36.550011,-119.407730
1639174275,36.550011,-119.407730
1639174278,36.550011,-119.407730
1639174281,36.550011,-119.407730
1639174284,36.550011,-119.407730
1639174287,36.550011,-119.407730
1639174290,36.550011,-119.407730
1639174293,36.550011,-119.407730
1639174296,36.549603,-119.406441
1639174299,36.549606,-119.406448
1639174302,36.549549,-119.406403
1639174305,36.549549,-119.406403
1639174308,36.549549,-119.406403
1639174311,36.549549,-119.406403
1639174314,36.549549,-119.406197
1639174317,36.549393,-119.405586
1639174320,36.549381,-119.405365
1639174323,36.549381,-119.405365
1639174326,36.549381,-119.405365
1639174329,36.549381,-119.405365
1639174332,36.549381,-119.405365
1639174335,36.549469,-119.404083
1639174338,36.549362,-119.404030
1639174341,36.549286,-119.404144
1639174344,36.549286,-119.404144
1639174347,36.549286,-119.404144
1639174350,36.549286,-119.404144
1639174353,36.549286,-119.404144
1639174356,36.548767,-119.404053
1639174359,36.548363,-119.403954
1639174362,36.548084,-119.404152
1639174365,36.548084,-119.404152
1639174368,36.548084,-119.404152
1639174371,36.548084,-119.404152
1639174374,36.548084,-119.404152
1639174377,36.546688,-119.404373
1639174380,36.546749,-119.404160
1639174383,36.546539,-119.404167
1639174386,36.546539,-119.404167
1639174389,36.546539,-119.404167
1639174392,36.546539,-119.404167
1639174395,36.546539,-119.404167
1639174398,36.546150,-119.404015
1639174401,36.546146,-119.404037
1639174404,36.546146,-119.404037
1639174407,36.546146,-119.404037
1639174410,36.546146,-119.404037
1639174413,36.546146,-119.404037
1639174416,36.546146,-119.404037
1639174419,36.546146,-119.403992
1639174422,36.546146,-119.403992
1639174425,36.546146,-119.403992
1639174428,36.546146,-119.403992
1639174431,36.546146,-119.403992
1639174434,36.546146,-119.403992
1639174437,36.546146,-119.403992
1639174440,36.546146,-119.403992
1639174443,36.546146,-119.403992
1639174446,36.546146,-119.403992
1639174449,36.546146,-119.403992
1639174452,36.546146,-119.403992
1639174455,36.545959,-119.401199
1639174458,36.546162,-119.400391
1639174461,36.546150,-119.400269
1639174464,36.546150,-119.400269
1639174467,36.546150,-119.400269
1639174470,36.546150,-119.400269
1639174473,36.546150,-119.400269
1639174476,36.546127,-119.398682
1639174479,36.546127,-119.398682
1639174482,36.545822,-119.398842
1639174485,36.545822,-119.398842
1639174488,36.545822,-119.398842
1639174491,36.545822,-119.398842
1639174494,36.545822,-119.398842
1639174497,36.545822,-119.398842
1639174500,36.545822,-119.398842
1639174503,36.545822,-119.398842
1639174506,36.545822,-119.398842
1639174509,36.545822,-119.398842
1639174512,36.545822,-119.398842
1639174515,36.545822,-119.398842
1639174518,36.546249,-119.394852
1639174521,36.545780,-119.394966
1639174524,36.545929,-119.394958
1639174527,36.545929,-119.394958
1639174530,36.545929,-119.394958
1639174533,36.545929,-119.394958
1639174536,36.545406,-119.394981
1639174539,36.545635,-119.395004
1639174542,36.545830,-119.394981
1639174545,36.545830,-119.394981
1639174548,36.545830,-119.394981
1639174551,36.545830,-119.394981
1639174554,36.546085,-119.394989
1639174557,36.546097,-119.395027
1639174560,36.546192,-119.395020
1639174563,36.546192,-119.395020
1639174566,36.546192,-119.395020
1639174569,36.546192,-119.395020
1639174572,36.546085,-119.394997
1639174575,36.546059,-119.394966
