vehicle_id,timestamp,lat,long
14,1624986772,40.15543300479923,-122.24775225358901
14,1624986775,40.15543300479923,-122.24775225358901
14,1624986778,40.15553950791978,-122.24774645273253
14,1624986781,40.15523943820804,-122.24772801653612
14,1624986784,40.15525533700888,-122.24787585898315
14,1624986787,40.15526819474292,-122.2478226369548
14,1624986790,40.15526966529067,-122.24783217398603
14,1624986793,40.155283168529216,-122.24783761984654
14,1624986796,40.155302097895536,-122.24785001481473
14,1624986799,40.155258821647365,-122.24784421991801
14,1624986802,40.155250186800316,-122.24784482458881
14,1624986805,40.155248005620784,-122.2478470572994
14,1624986808,40.155261156114804,-122.24784081065066
14,1624986811,40.155259917058665,-122.24783942324088
14,1624986814,40.155264400013955,-122.24783477027913
14,1624986817,40.15526859231578,-122.24782593454397
14,1624986820,40.155262528237174,-122.24782740865476
14,1624986823,40.15528466029738,-122.24784889137666
14,1624986826,40.15529054677747,-122.24786920189581
14,1624986829,40.15528565076553,-122.24789771321032
14,1624986832,40.15529289490581,-122.24790157707082
14,1624986835,40.15530352772219,-122.24790051230241
14,1624986838,40.15526927782513,-122.24789903732032
14,1624986841,40.155255178349385,-122.24792582119127
14,1624986844,40.15524217588885,-122.24789224327782
14,1624986847,40.15524679725662,-122.24790127268346
14,1624986850,40.15524768462034,-122.24790109016338
14,1624986853,40.15528484453306,-122.24791796488026
14,1624986856,40.155288517553814,-122.2479386057403
14,1624986859,40.15528928525983,-122.24793267612296
14,1624986862,40.155296727153974,-122.24792715941634
14,1624986865,40.155307852626215,-122.24792688418519
14,1624986868,40.155325904742504,-122.24794281007958
14,1625000796,40.73494619219587,-122.93230582121522
14,1625000799,40.73495510537712,-122.93219208924586
14,1625000802,40.73493339026325,-122.93214469542178
14,1625000805,40.734929280317864,-122.93214832689519
14,1625000808,40.734884970277456,-122.93206908916261
14,1625000811,40.73491198141852,-122.93188871267728
14,1625000814,40.73507177977856,-122.93163400715031
14,1625000817,40.735294313749975,-122.93134467235116
14,1625000820,40.73556594705273,-122.93101817663585
14,1625000823,40.732530665208046,-122.9387255610772
14,1625000823,40.735873415146216,-122.93067894188773
14,1625000826,40.73618953162152,-122.93034195402396
14,1625000826,40.733299439236696,-122.93795465381996
14,1625000829,40.73628770313742,-122.93017539972782
14,1625000829,40.73650998272627,-122.93000022151888
14,1625000832,40.73682354059139,-122.92966833247806
14,1625000832,40.73677968958929,-122.92970165569353
14,1625000835,40.73709177730648,-122.92938160421156
14,1625000835,40.73710591397997,-122.9293645251972
14,1625000838,40.73731634097431,-122.92912020630224
14,1625000838,40.73732957699398,-122.92909483217299
14,1625000841,40.7373645687804,-122.92895758815094
14,1625000841,40.737352016371716,-122.92896697634642
14,1625000844,40.737303630303344,-122.92883234711742
14,1625000844,40.73731555271829,-122.9288357788357
14,1625000847,40.737331193835495,-122.92870816075647
14,1625000847,40.73734127180508,-122.9287157065257
14,1625000850,40.73742493327175,-122.92865647199632
14,1625000850,40.73743085393282,-122.92864845671586
14,1625000853,40.737524403069585,-122.92867725967221
14,1625000853,40.7375155208881,-122.92868379366053
14,1625000856,40.73755909166282,-122.92872478151965
14,1625000856,40.73757049115718,-122.92871521154589
14,1625000859,40.73758416534206,-122.92874615289209
14,1625000859,40.73759234179114,-122.92873809517094
14,1625000862,40.737615241603905,-122.92879019438463
14,1625000862,40.73760946411427,-122.92879240035184
14,1625000865,40.73755278111413,-122.92897500390812
14,1625000865,40.73755465875384,-122.92896713562482
14,1625000868,40.73734432888426,-122.92921016509406
14,1625000868,40.737345272905436,-122.92921636975609
14,1625000871,40.73705743321321,-122.92951317340656
14,1625000871,40.73705848745367,-122.9295250440932
14,1625000874,40.73673000589644,-122.9298561378553
14,1625000874,40.7367273912354,-122.92986409817796
14,1625000877,40.73638193450164,-122.93022951197932
14,1625000877,40.73638638460826,-122.93021880140608
14,1625000880,40.736027933285996,-122.93059315078094
14,1625000880,40.73603089631296,-122.93059820896742
14,1625000883,40.73565197701741,-122.9309867636213
14,1625000883,40.73566347577679,-122.93099428711056
14,1625000886,40.73529914863969,-122.9314388109666
14,1625000886,40.73528994184633,-122.93143639936932
14,1625000889,40.734971805011135,-122.93193817078186
14,1625000889,40.7349627439755,-122.93193789741882
14,1625000892,40.734713410686105,-122.93250479395921
14,1625000892,40.73472175356628,-122.93250227320281
14,1625000895,40.734541592081854,-122.93312541554971
14,1625000895,40.73453447871273,-122.93312585505117
14,1625000898,40.73436797660987,-122.93374978777643
14,1625000898,40.7343599686599,-122.93375563954945
14,1625000901,40.73419059714251,-122.93440159168573
14,1625000901,40.73419845171844,-122.93438587135795
14,1625000904,40.73404838682674,-122.93501738901826
14,1625000904,40.7340363981538,-122.93504433397163
14,1625000907,40.733895776809014,-122.93566110019916
14,1625000907,40.733882202302844,-122.93569100923621
14,1625000910,40.73372780752881,-122.93634754180363
14,1625000910,40.73374449756389,-122.93631313761735
14,1625000913,40.73357173371236,-122.9370187744738
14,1625000913,40.73358993111487,-122.93697895968714
14,1625000916,40.733417229376094,-122.9376697846197
14,1625000916,40.733434949341685,-122.93762494042522
14,1625000919,40.73326968860688,-122.9382905800675
14,1625000919,40.73328581586085,-122.9382421422807
14,1625000922,40.73313662540335,-122.93887690866465
14,1625000922,40.73315589868714,-122.93882677332218
14,1625000925,40.733050272565734,-122.93934288617044
14,1625000925,40.733029172282386,-122.93939392148683
14,1625000928,40.732939169307954,-122.93984638175709
14,1625000928,40.73296281288351,-122.93979309050722
14,1625000931,40.73286688627848,-122.94020498611867
14,1625000931,40.73288712720742,-122.94013857063118
14,1625000934,40.73285136057273,-122.94034138436511
14,1625000934,40.73282959311582,-122.94040075887774
14,1625000937,40.732840164495634,-122.94041264155675
14,1625000937,40.732820013642396,-122.940452546529
14,1625000940,40.73279797759331,-122.94051124969663
14,1625000940,40.73280557114084,-122.94050776169655
14,1625000943,40.73261196021513,-122.94052035212933
14,1625000943,40.73261465968765,-122.94052532280796
14,1625000946,40.732315195829905,-122.94039897562891
14,1625000946,40.73229560736023,-122.9404135326224
14,1625000949,40.731939351597504,-122.94026615360198
14,1625000949,40.73195033281591,-122.94025178417387
14,1625000952,40.73155199859676,-122.94009675953255
14,1625000952,40.7315633038733,-122.94010003878921
14,1625000955,40.73115870338486,-122.9399537482955
14,1625000955,40.73114685775329,-122.93993387031279
14,1625000958,40.730726164672255,-122.93980369591318
14,1625000958,40.73070783148017,-122.9397781771924
14,1625000961,40.730259759981934,-122.93961757303371
14,1625000961,40.730278704406636,-122.93963566465402
14,1625000964,40.729828015117086,-122.93945471148685
14,1625000964,40.729842659176114,-122.93945744177519
14,1625000967,40.72944346300032,-122.9392034020493
14,1625000967,40.729437756179266,-122.93920655209605
14,1625000970,40.729097696903274,-122.93881249950466
14,1625000970,40.72909544935882,-122.93881423714731
14,1625000973,40.72877591173693,-122.93833955556407
14,1625000973,40.728784204167134,-122.93832837919543
14,1625000976,40.72846193915106,-122.93784410169064
14,1625000976,40.72846445318649,-122.93785728416533
14,1625000979,40.7281711150621,-122.93737852076963
14,1625000979,40.72816010732383,-122.93737470941157
14,1625000982,40.7278764560107,-122.93692387597908
14,1625000982,40.727893383004975,-122.9369249488625
14,1625000985,40.72756673623764,-122.93644004545543
14,1625000985,40.727589389247996,-122.93643768241942
14,1625000988,40.727242994886446,-122.9359227771167
14,1625000988,40.72726472845195,-122.93591789784888
14,1625000991,40.7269299679709,-122.93538795624666
14,1625000991,40.726916303495706,-122.93539308241049
14,1625000994,40.726583926145594,-122.93486599322944
14,1625000994,40.72659434342786,-122.93485698118161
14,1625000997,40.72626031712407,-122.93433741794459
14,1625000997,40.726245002596706,-122.93434861738695
14,1625001000,40.72592137863217,-122.93382785871663
14,1625001000,40.72593044625462,-122.93381921818445
14,1625001003,40.72563745199318,-122.9332847480974
14,1625001003,40.725648049187306,-122.9332733251077
14,1625001006,40.72543194022647,-122.93271526967993
14,1625001006,40.72543226960041,-122.93272474746531
14,1625001009,40.72524049046046,-122.93215026511663
14,1625001009,40.725240632445505,-122.93214522320018
14,1625001012,40.72504790481079,-122.93158383561979
14,1625001012,40.725048646748704,-122.93158872090771
14,1625001015,40.72483417838192,-122.93106470907169
14,1625001015,40.724834401041704,-122.9310601851576
14,1625001018,40.72456942433427,-122.93059968773248
14,1625001018,40.72457007542023,-122.93060655610138
14,1625001021,40.724243318787586,-122.9302486252022
14,1625001021,40.72424364891037,-122.93024090250117
14,1625001024,40.723890080309374,-122.9299792516696
14,1625001024,40.723890497145426,-122.92999061795334
14,1625001027,40.723550737842174,-122.9298075081966
